id	Country	year	location
RCN03477	Myanmar	2016	Kayin
RCN03478	Myanmar	2016	Kayin
RCN03479	Myanmar	2016	Kayin
RCN03480	Myanmar	2016	Kayin
RCN03484	Myanmar	2016	Kayin
RCN03485	Myanmar	2016	Kayin
RCN03486	Myanmar	2016	Kayin
RCN03487	Myanmar	2016	Kayin
RCN03488	Myanmar	2016	Kayin
RCN03489	Myanmar	2016	Kayin
RCN03490	Myanmar	2016	Kayin
RCN03491	Myanmar	2016	Kayin
RCN03492	Myanmar	2016	Kayin
RCN03493	Myanmar	2016	Kayin
RCN03494	Myanmar	2016	Kayin
RCN03495	Myanmar	2016	Kayin
RCN03496	Myanmar	2016	Kayin
RCN03497	Myanmar	2016	Kayin
RCN03501	Myanmar	2016	Kayin
RCN03502	Myanmar	2016	Kayin
RCN03504	Myanmar	2016	Kayin
RCN03505	Myanmar	2016	Kayin
RCN03508	Myanmar	2016	Kayin
RCN03509	Myanmar	2016	Kayin
RCN03510	Myanmar	2016	Kayin
RCN03511	Myanmar	2016	Kayin
RCN03512	Myanmar	2016	Kayin
RCN03513	Myanmar	2016	Kayin
RCN03514	Myanmar	2016	Kayin
RCN03515	Myanmar	2016	Kayin
RCN03518	Myanmar	2016	Kayin
RCN03519	Myanmar	2016	Kayin
RCN03521	Myanmar	2016	Kayin
RCN03522	Myanmar	2016	Kayin
RCN03523	Myanmar	2016	Kayin
RCN03526	Myanmar	2016	Kayin
RCN03527	Myanmar	2016	Kayin
RCN03528	Myanmar	2016	Kayin
RCN03529	Myanmar	2016	Kayin
RCN03530	Myanmar	2016	Kayin
RCN03531	Myanmar	2016	Kayin
RCN03534	Myanmar	2016	Kayin
RCN03535	Myanmar	2016	Kayin
RCN03536	Myanmar	2016	Kayin
RCN09292	Myanmar	2016	Kayin
RCN09293	Myanmar	2016	Kayin
RCN09295	Myanmar	2016	Kayin
RCN09299	Myanmar	2016	Kayin
RCN09301	Myanmar	2016	Kayin
RCN09302	Myanmar	2016	Kayin
RCN09303	Myanmar	2016	Kayin
RCN09305	Myanmar	2016	Kayin
RCN09306	Myanmar	2016	Kayin
RCN09308	Myanmar	2016	Kayin
RCN09309	Myanmar	2016	Kayin
RCN09310	Myanmar	2016	Kayin
RCN09312	Myanmar	2016	Kayin
RCN09313	Myanmar	2016	Kayin
RCN09314	Myanmar	2016	Kayin
RCN09315	Myanmar	2016	Kayin
RCN09316	Myanmar	2016	Kayin
RCN09317	Myanmar	2016	Kayin
RCN09318	Myanmar	2016	Kayin
RCN09319	Myanmar	2016	Kayin
RCN09320	Myanmar	2016	Kayin
RCN09322	Myanmar	2016	Kayin
RCN09324	Myanmar	2016	Kayin
RCN09326	Myanmar	2016	Kayin
RCN09329	Myanmar	2016	Kayin
RCN09330	Myanmar	2016	Kayin
RCN09331	Myanmar	2016	Kayin
RCN09332	Myanmar	2016	Kayin
RCN09333	Myanmar	2017	Kayin
RCN09334	Myanmar	2017	Kayin
RCN09337	Myanmar	2017	Kayin
RCN09338	Myanmar	2017	Kayin
RCN09339	Myanmar	2017	Kayin
RCN09340	Myanmar	2017	Kayin
RCN09341	Myanmar	2017	Kayin
RCN09342	Myanmar	2016	Kayin
RCN09344	Myanmar	2016	Kayin
RCN09346	Myanmar	2016	Kayin
RCN09347	Myanmar	2016	Kayin
RCN09348	Myanmar	2016	Kayin
RCN09350	Myanmar	2016	Kayin
RCN09352	Myanmar	2016	Kayin
RCN09354	Myanmar	2016	Kayin
RCN09360	Myanmar	2016	Kayin
RCN09362	Myanmar	2016	Kayin
RCN09363	Myanmar	2016	Kayin
RCN09364	Myanmar	2016	Kayin
RCN09365	Myanmar	2016	Kayin
RCN09366	Myanmar	2016	Kayin
RCN09367	Myanmar	2016	Kayin
RCN09368	Myanmar	2015	Kayin
RCN09370	Myanmar	2016	Kayin
RCN09373	Myanmar	2016	Kayin
RCN09375	Myanmar	2016	Kayin
RCN09378	Myanmar	2016	Kayin
RCN09379	Myanmar	2016	Kayin
RCN09381	Myanmar	2016	Kayin
RCN09382	Myanmar	2016	Kayin
RCN09385	Myanmar	2016	Kayin
RCN09386	Myanmar	2016	Kayin
RCN09387	Myanmar	2016	Kayin
RCN09388	Myanmar	2016	Kayin
RCN09389	Myanmar	2016	Kayin
RCN09390	Myanmar	2016	Kayin
RCN09394	Myanmar	2016	Kayin
RCN09398	Myanmar	2016	Kayin
RCN09399	Myanmar	2016	Kayin
RCN09400	Myanmar	2016	Kayin
RCN09401	Myanmar	2016	Kayin
RCN09402	Myanmar	2016	Kayin
RCN09403	Myanmar	2016	Kayin
RCN09405	Myanmar	2016	Kayin
RCN09412	Myanmar	2016	Kayin
RCN09413	Myanmar	2016	Kayin
RCN09415	Myanmar	2016	Kayin
RCN09416	Myanmar	2016	Kayin
RCN09418	Myanmar	2016	Kayin
RCN09419	Myanmar	2016	Kayin
RCN09420	Myanmar	2016	Kayin
RCN09421	Myanmar	2016	Kayin
RCN09423	Myanmar	2016	Kayin
RCN09424	Myanmar	2016	Kayin
RCN09425	Myanmar	2016	Kayin
RCN09426	Myanmar	2016	Kayin
RCN09427	Myanmar	2016	Kayin
RCN09428	Myanmar	2016	Kayin
RCN09433	Myanmar	2017	Kayin
RCN09435	Myanmar	2016	Kayin
RCN09436	Myanmar	2016	Kayin
RCN09439	Myanmar	2016	Kayin
RCN09440	Myanmar	2016	Kayin
RCN09441	Myanmar	2016	Kayin
RCN09443	Myanmar	2016	Kayin
RCN09446	Myanmar	2016	Kayin
RCN09451	Myanmar	2016	Kayin
RCN09454	Myanmar	2016	Kayin
RCN09458	Myanmar	2016	Kayin
RCN09460	Myanmar	2016	Kayin
RCN09462	Myanmar	2016	Kayin
RCN09463	Myanmar	2016	Kayin
RCN09464	Myanmar	2017	Kayin
RCN09466	Myanmar	2017	Kayin
RCN09467	Myanmar	2016	Kayin
RCN09472	Myanmar	2016	Kayin
RCN09475	Myanmar	2016	Kayin
RCN09477	Myanmar	2016	Kayin
RCN09478	Myanmar	2016	Kayin
RCN09481	Myanmar	2016	Kayin
RCN09483	Myanmar	2016	Kayin
RCN09485	Myanmar	2016	Kayin
RCN09486	Myanmar	2016	Kayin
RCN09487	Myanmar	2016	Kayin
RCN09489	Myanmar	2016	Kayin
RCN09490	Myanmar	2016	Kayin
RCN09491	Myanmar	2016	Kayin
RCN09492	Myanmar	2016	Kayin
RCN09493	Myanmar	2016	Kayin
RCN09494	Myanmar	2016	Kayin
RCN09495	Myanmar	2016	Kayin
RCN09501	Myanmar	2016	Kayin
RCN09503	Myanmar	2016	Kayin
RCN09504	Myanmar	2016	Kayin
RCN09505	Myanmar	2016	Kayin
RCN09506	Myanmar	2016	Kayin
RCN09507	Myanmar	2016	Kayin
RCN09509	Myanmar	2016	Kayin
RCN09512	Myanmar	2016	Kayin
RCN09515	Myanmar	2016	Kayin
RCN09518	Myanmar	2016	Kayin
RCN09519	Myanmar	2016	Kayin
RCN09520	Myanmar	2016	Kayin
RCN09522	Myanmar	2016	Kayin
RCN09524	Myanmar	2016	Kayin
RCN09525	Myanmar	2016	Kayin
RCN09526	Myanmar	2016	Kayin
RCN09527	Myanmar	2016	Kayin
RCN09532	Myanmar	2016	Kayin
RCN09533	Myanmar	2016	Kayin
RCN09534	Myanmar	2016	Kayin
RCN09535	Myanmar	2016	Kayin
RCN09536	Myanmar	2016	Kayin
RCN09537	Myanmar	2016	Kayin
RCN09539	Myanmar	2016	Kayin
RCN09540	Myanmar	2016	Kayin
RCN09541	Myanmar	2016	Kayin
RCN09542	Myanmar	2016	Kayin
RCN09544	Myanmar	2016	Kayin
RCN09547	Myanmar	2016	Kayin
RCN09549	Myanmar	2016	Kayin
RCN09550	Myanmar	2016	Kayin
RCN09552	Myanmar	2017	Kayin
RCN09554	Myanmar	2017	Kayin
RCN09555	Myanmar	2017	Kayin
RCN09559	Myanmar	2017	Kayin
RCN09560	Myanmar	2017	Kayin
RCN09561	Myanmar	2017	Kayin
RCN09562	Myanmar	2017	Kayin
RCN09565	Myanmar	2017	Kayin
RCN09566	Myanmar	2017	Kayin
RCN09567	Myanmar	2017	Kayin
RCN09568	Myanmar	2017	Kayin
RCN09569	Myanmar	2017	Kayin
RCN09570	Myanmar	2017	Kayin
RCN09571	Myanmar	2017	Kayin
RCN09572	Myanmar	2017	Kayin
RCN09573	Myanmar	2017	Kayin
RCN09574	Myanmar	2016	Kayin
RCN09575	Myanmar	2017	Kayin
RCN09576	Myanmar	2017	Kayin
RCN09577	Myanmar	2017	Kayin
RCN09578	Myanmar	2017	Kayin
RCN09580	Myanmar	2017	Kayin
RCN09581	Myanmar	2017	Kayin
RCN09582	Myanmar	2017	Kayin
RCN09584	Myanmar	2017	Kayin
RCN09585	Myanmar	2017	Kayin
RCN09586	Myanmar	2017	Kayin
RCN09587	Myanmar	2016	Kayin
RCN09588	Myanmar	2016	Kayin
RCN09589	Myanmar	2016	Kayin
RCN09590	Myanmar	2016	Kayin
RCN09592	Myanmar	2016	Kayin
RCN09594	Myanmar	2016	Kayin
RCN09596	Myanmar	2016	Kayin
RCN09597	Myanmar	2016	Kayin
RCN09599	Myanmar	2016	Kayin
RCN09600	Myanmar	2016	Kayin
RCN09602	Myanmar	2016	Kayin
RCN09605	Myanmar	2016	Kayin
RCN09607	Myanmar	2016	Kayin
RCN09610	Myanmar	2016	Kayin
RCN09611	Myanmar	2016	Kayin
RCN09613	Myanmar	2016	Kayin
RCN09614	Myanmar	2016	Kayin
RCN09615	Myanmar	2016	Kayin
RCN09616	Myanmar	2016	Kayin
RCN09617	Myanmar	2016	Kayin
RCN09619	Myanmar	2016	Kayin
RCN09621	Myanmar	2016	Kayin
RCN09622	Myanmar	2016	Kayin
RCN09624	Myanmar	2016	Kayin
RCN09625	Myanmar	2016	Kayin
RCN09628	Myanmar	2016	Kayin
RCN09630	Myanmar	2016	Kayin
RCN09631	Myanmar	2016	Kayin
RCN09632	Myanmar	2016	Kayin
RCN09633	Myanmar	2016	Kayin
RCN09636	Myanmar	2016	Kayin
RCN09637	Myanmar	2016	Kayin
RCN09638	Myanmar	2016	Kayin
RCN09639	Myanmar	2016	Kayin
RCN09640	Myanmar	2016	Kayin
RCN09641	Myanmar	2016	Kayin
RCN09642	Myanmar	2016	Kayin
RCN09643	Myanmar	2016	Kayin
RCN09644	Myanmar	2016	Kayin
RCN09647	Myanmar	2016	Kayin
RCN09648	Myanmar	2016	Kayin
RCN09649	Myanmar	2016	Kayin
RCN09650	Myanmar	2016	Kayin
RCN09652	Myanmar	2016	Kayin
RCN09653	Myanmar	2016	Kayin
RCN09654	Myanmar	2016	Kayin
RCN09655	Myanmar	2016	Kayin
RCN09656	Myanmar	2017	Kayin
RCN09657	Myanmar	2017	Kayin
RCN09658	Myanmar	2017	Kayin
RCN09662	Myanmar	2017	Kayin
RCN09663	Myanmar	2017	Kayin
RCN09664	Myanmar	2017	Kayin
RCN09666	Myanmar	2017	Kayin
RCN09667	Myanmar	2017	Kayin
RCN09668	Myanmar	2017	Kayin
RCN09669	Myanmar	2017	Kayin
RCN09670	Myanmar	2017	Kayin
RCN09671	Myanmar	2017	Kayin
RCN09673	Myanmar	2017	Kayin
RCN09675	Myanmar	2017	Kayin
RCN09677	Myanmar	2017	Kayin
RCN09678	Myanmar	2017	Kayin
RCN09680	Myanmar	2017	Kayin
RCN09681	Myanmar	2017	Kayin
RCN09683	Myanmar	2017	Kayin
RCN09684	Myanmar	2017	Kayin
RCN09685	Myanmar	2017	Kayin
RCN09687	Myanmar	2017	Kayin
RCN09688	Myanmar	2017	Kayin
RCN09689	Myanmar	2017	Kayin
RCN09690	Myanmar	2016	Kayin
RCN09691	Myanmar	2017	Kayin
RCN09694	Myanmar	2017	Kayin
RCN09695	Myanmar	2017	Kayin
RCN09696	Myanmar	2017	Kayin
RCN09699	Myanmar	2017	Kayin
RCN09700	Myanmar	2017	Kayin
RCN09701	Myanmar	2017	Kayin
RCN09702	Myanmar	2017	Kayin
RCN09703	Myanmar	2017	Kayin
RCN09704	Myanmar	2017	Kayin
RCN09705	Myanmar	2017	Kayin
RCN09708	Myanmar	2017	Kayin
RCN09709	Myanmar	2017	Kayin
RCN09710	Myanmar	2017	Kayin
RCN09711	Myanmar	2017	Kayin
RCN09712	Myanmar	2017	Kayin
RCN09713	Myanmar	2017	Kayin
RCN09714	Myanmar	2017	Kayin
RCN09715	Myanmar	2017	Kayin
RCN09716	Myanmar	2017	Kayin
RCN09717	Myanmar	2017	Kayin
RCN09718	Myanmar	2017	Kayin
RCN09719	Myanmar	2017	Kayin
RCN09720	Myanmar	2017	Kayin
RCN09721	Myanmar	2017	Kayin
RCN09722	Myanmar	2017	Kayin
RCN09723	Myanmar	2017	Kayin
RCN09725	Myanmar	2017	Kayin
RCN09726	Myanmar	2017	Kayin
RCN09728	Myanmar	2017	Kayin
RCN09729	Myanmar	2017	Kayin
RCN09734	Myanmar	2017	Kayin
RCN09735	Myanmar	2017	Kayin
RCN09736	Myanmar	2017	Kayin
RCN09737	Myanmar	2017	Kayin
RCN09738	Myanmar	2017	Kayin
RCN09740	Myanmar	2017	Kayin
RCN09741	Myanmar	2017	Kayin
RCN09743	Myanmar	2017	Kayin
RCN09744	Myanmar	2017	Kayin
RCN09745	Myanmar	2017	Kayin
RCN09746	Myanmar	2017	Kayin
RCN09748	Myanmar	2017	Kayin
RCN09749	Myanmar	2017	Kayin
RCN09751	Myanmar	2017	Kayin
RCN09753	Myanmar	2017	Kayin
RCN09756	Myanmar	2017	Kayin
RCN09757	Myanmar	2017	Kayin
RCN09759	Myanmar	2017	Kayin
RCN09760	Myanmar	2017	Kayin
RCN09761	Myanmar	2017	Kayin
RCN09762	Myanmar	2017	Kayin
RCN09763	Myanmar	2017	Kayin
RCN09764	Myanmar	2017	Kayin
RCN09765	Myanmar	2017	Kayin
RCN09767	Myanmar	2017	Kayin
RCN09768	Myanmar	2017	Kayin
RCN09771	Myanmar	2017	Kayin
RCN09772	Myanmar	2017	Kayin
RCN09773	Myanmar	2017	Kayin
RCN09774	Myanmar	2017	Kayin
RCN09776	Myanmar	2017	Kayin
RCN09777	Myanmar	2017	Kayin
RCN09780	Myanmar	2017	Kayin
RCN09782	Myanmar	2017	Kayin
RCN09783	Myanmar	2017	Kayin
RCN09784	Myanmar	2017	Kayin
RCN09785	Myanmar	2017	Kayin
RCN09786	Myanmar	2017	Kayin
RCN09787	Myanmar	2017	Kayin
RCN09788	Myanmar	2017	Kayin
RCN09791	Myanmar	2017	Kayin
RCN09792	Myanmar	2017	Kayin
RCN09793	Myanmar	2017	Kayin
RCN09794	Myanmar	2017	Kayin
RCN09796	Myanmar	2017	Kayin
RCN09798	Myanmar	2017	Kayin
RCN09800	Myanmar	2017	Kayin
RCN09805	Myanmar	2017	Kayin
RCN09809	Myanmar	2017	Kayin
RCN09811	Myanmar	2017	Kayin
RCN09812	Myanmar	2017	Kayin
RCN09813	Myanmar	2017	Kayin
RCN09814	Myanmar	2017	Kayin
RCN09815	Myanmar	2017	Kayin
RCN09816	Myanmar	2017	Kayin
RCN09818	Myanmar	2017	Kayin
RCN09819	Myanmar	2017	Kayin
RCN09820	Myanmar	2017	Kayin
RCN09823	Myanmar	2017	Kayin
RCN09825	Myanmar	2017	Kayin
RCN09826	Myanmar	2017	Kayin
RCN09827	Myanmar	2017	Kayin
RCN09828	Myanmar	2017	Kayin
RCN09829	Myanmar	2017	Kayin
RCN09832	Myanmar	2017	Kayin
RCN09834	Myanmar	2017	Kayin
RCN09835	Myanmar	2017	Kayin
RCN09836	Myanmar	2017	Kayin
RCN09837	Myanmar	2017	Kayin
RCN09843	Myanmar	2017	Kayin
RCN09845	Myanmar	2017	Kayin
RCN09847	Myanmar	2017	Kayin
RCN09850	Myanmar	2017	Kayin
RCN09851	Myanmar	2017	Kayin
RCN09852	Myanmar	2017	Kayin
RCN09853	Myanmar	2017	Kayin
RCN09854	Myanmar	2017	Kayin
RCN09855	Myanmar	2017	Kayin
RCN09856	Myanmar	2017	Kayin
RCN09857	Myanmar	2017	Kayin
RCN09860	Myanmar	2017	Kayin
RCN09863	Myanmar	2016	Kayin
RCN09864	Myanmar	2016	Kayin
RCN09865	Myanmar	2016	Kayin
RCN09868	Myanmar	2017	Kayin
RCN09874	Myanmar	2016	Kayin
RCN09880	Myanmar	2017	Kayin
RCN09881	Myanmar	2017	Kayin
RCN09884	Myanmar	2017	Kayin
RCN09888	Myanmar	2017	Kayin
RCN09889	Myanmar	2017	Kayin
RCN09890	Myanmar	2017	Kayin
RCN09892	Myanmar	2017	Kayin
RCN09893	Myanmar	2017	Kayin
RCN09894	Myanmar	2017	Kayin
RCN09895	Myanmar	2017	Kayin
RCN09898	Myanmar	2017	Kayin
RCN09899	Myanmar	2017	Kayin
RCN09900	Myanmar	2017	Kayin
RCN09901	Myanmar	2017	Kayin
RCN09902	Myanmar	2017	Kayin
RCN09904	Myanmar	2017	Kayin
RCN09905	Myanmar	2017	Kayin
RCN09906	Myanmar	2017	Kayin
RCN09907	Myanmar	2017	Kayin
RCN09908	Myanmar	2017	Kayin
RCN09910	Myanmar	2017	Kayin
RCN09911	Myanmar	2017	Kayin
RCN09912	Myanmar	2017	Kayin
RCN09913	Myanmar	2017	Kayin
RCN09914	Myanmar	2017	Kayin
RCN09915	Myanmar	2017	Kayin
RCN09916	Myanmar	2017	Kayin
RCN09920	Myanmar	2017	Kayin
RCN09921	Myanmar	2017	Kayin
RCN09922	Myanmar	2017	Kayin
RCN09923	Myanmar	2017	Kayin
RCN09924	Myanmar	2017	Kayin
RCN09925	Myanmar	2017	Kayin
RCN09926	Myanmar	2017	Kayin
RCN09927	Myanmar	2017	Kayin
RCN09928	Myanmar	2017	Kayin
RCN09929	Myanmar	2017	Kayin
RCN09930	Myanmar	2017	Kayin
RCN09931	Myanmar	2017	Kayin
RCN09932	Myanmar	2017	Kayin
RCN09933	Myanmar	2017	Kayin
RCN09934	Myanmar	2017	Kayin
RCN09935	Myanmar	2017	Kayin
RCN09936	Myanmar	2017	Kayin
RCN09939	Myanmar	2017	Kayin
RCN09940	Myanmar	2017	Kayin
RCN09941	Myanmar	2017	Kayin
RCN09942	Myanmar	2017	Kayin
RCN09943	Myanmar	2017	Kayin
RCN09944	Myanmar	2017	Kayin
RCN09945	Myanmar	2017	Kayin
RCN09946	Myanmar	2017	Kayin
RCN09948	Myanmar	2017	Kayin
RCN09950	Myanmar	2017	Kayin
RCN09951	Myanmar	2017	Kayin
RCN09953	Myanmar	2017	Kayin
RCN09954	Myanmar	2017	Kayin
RCN09955	Myanmar	2017	Kayin
RCN09956	Myanmar	2017	Kayin
RCN09958	Myanmar	2017	Kayin
RCN09959	Myanmar	2017	Kayin
RCN09960	Myanmar	2017	Kayin
RCN09961	Myanmar	2017	Kayin
RCN09962	Myanmar	2017	Kayin
RCN09963	Myanmar	2017	Kayin
RCN09964	Myanmar	2017	Kayin
RCN09965	Myanmar	2017	Kayin
RCN09967	Myanmar	2017	Kayin
RCN09970	Myanmar	2016	Kayin
RCN09973	Myanmar	2017	Kayin
RCN09974	Myanmar	2017	Kayin
RCN09978	Myanmar	2017	Kayin
RCN09979	Myanmar	2017	Kayin
RCN09986	Myanmar	2017	Kayin
RCN09987	Myanmar	2017	Kayin
RCN09988	Myanmar	2017	Kayin
RCN09989	Myanmar	2017	Kayin
RCN09990	Myanmar	2017	Kayin
RCN09992	Myanmar	2017	Kayin
RCN09994	Myanmar	2017	Kayin
RCN10000	Myanmar	2016	Kayin
RCN10002	Myanmar	2016	Kayin
RCN10003	Myanmar	2016	Kayin
RCN10004	Myanmar	2016	Kayin
RCN10006	Myanmar	2016	Kayin
RCN10007	Myanmar	2016	Kayin
RCN10008	Myanmar	2017	Kayin
RCN10009	Myanmar	2017	Kayin
RCN10010	Myanmar	2016	Kayin
RCN10011	Myanmar	2017	Kayin
RCN10014	Myanmar	2016	Kayin
RCN10015	Myanmar	2016	Kayin
RCN10016	Myanmar	2017	Kayin
RCN10019	Myanmar	2017	Kayin
PE0002-CW	Tanzania	2010	Tanga
PE0009-CW	Tanzania	2010	Morogoro
PE0010-C	Tanzania	2010	Tanga
PE0011-C	Tanzania	2010	Tanga
PE0012-C	Tanzania	2010	Tanga
PE0013-C	Tanzania	2010	Tanga
PE0016-C	Tanzania	2010	Tanga
PE0017-CW	Tanzania	2010	Tanga
PE0018-C	Tanzania	2010	Tanga
PE0019-C	Tanzania	2010	Tanga
PE0020-C	Tanzania	2010	Tanga
PE0021-C	Tanzania	2010	Morogoro
PE0022-C	Tanzania	2010	Morogoro
PE0023-C	Tanzania	2010	Morogoro
PE0024-C	Tanzania	2010	Morogoro
PE0025-C	Tanzania	2010	Morogoro
PE0027-C	Tanzania	2010	Morogoro
PE0028-C	Tanzania	2010	Morogoro
PE0030-C	Tanzania	2010	Tanga
PE0087-C	Tanzania	2013	Tanga
PE0088-C	Tanzania	2013	Tanga
PE0089-C	Tanzania	2013	Tanga
PE0090-C	Tanzania	2013	Tanga
PE0091-C	Tanzania	2013	Tanga
PE0092-C	Tanzania	2013	Tanga
PE0093-C	Tanzania	2013	Tanga
PE0096-C	Tanzania	2013	Tanga
PE0098-C	Tanzania	2013	Tanga
PE0102-C	Tanzania	2013	Tanga
PE0103-C	Tanzania	2013	Tanga
PE0105-C	Tanzania	2013	Tanga
PE0108-C	Tanzania	2013	Tanga
PE0109-C	Tanzania	2013	Tanga
PE0111-C	Tanzania	2013	Tanga
PE0113-C	Tanzania	2013	Tanga
PE0114-C	Tanzania	2013	Tanga
PE0115-C	Tanzania	2013	Tanga
PE0116-C	Tanzania	2013	Tanga
PE0117-C	Tanzania	2013	Tanga
PE0119-C	Tanzania	2013	Tanga
PE0121-C	Tanzania	2010	Morogoro
PE0122-C	Tanzania	2010	Morogoro
PE0123-C	Tanzania	2010	Tanga
PE0124-C	Tanzania	2010	Tanga
PE0125-C	Tanzania	2010	Morogoro
PE0126-C	Tanzania	2010	Morogoro
PE0127-C	Tanzania	2010	Tanga
PE0128-C	Tanzania	2010	Morogoro
PE0129-C	Tanzania	2010	Morogoro
PE0130-C	Tanzania	2010	Morogoro
PE0131-C	Tanzania	2010	Morogoro
PE0132-C	Tanzania	2010	Morogoro
PE0133-C	Tanzania	2010	Morogoro
PE0134-C	Tanzania	2010	Morogoro
PE0135-C	Tanzania	2010	Morogoro
PE0136-C	Tanzania	2010	Morogoro
PE0137-C	Tanzania	2010	Morogoro
PE0138-C	Tanzania	2010	Morogoro
PE0139-C	Tanzania	2010	Morogoro
PE0140-C	Tanzania	2010	Morogoro
PE0141-C	Tanzania	2010	Morogoro
PE0142-C	Tanzania	2010	Morogoro
PE0143-C	Tanzania	2010	Morogoro
PE0144-C	Tanzania	2010	Morogoro
PE0145-C	Tanzania	2010	Morogoro
PE0146-C	Tanzania	2010	Morogoro
PE0147-C	Tanzania	2010	Tanga
PE0148-C	Tanzania	2010	Morogoro
PE0151-C	Tanzania	2013	Tanga
PE0156-C	Tanzania	2013	Tanga
PE0157-C	Tanzania	2013	Tanga
PE0158-C	Tanzania	2013	Tanga
PE0159-C	Tanzania	2013	Tanga
PE0160-C	Tanzania	2013	Tanga
PE0161-C	Tanzania	2013	Tanga
PE0162-C	Tanzania	2013	Tanga
PE0163-C	Tanzania	2013	Tanga
PE0164-C	Tanzania	2013	Tanga
PE0166-C	Tanzania	2013	Tanga
PE0170-C	Tanzania	2013	Tanga
PE0172-C	Tanzania	2013	Tanga
PE0173-C	Tanzania	2013	Tanga
PE0177-C	Tanzania	2013	Tanga
PE0178-C	Tanzania	2013	Tanga
PE0179-C	Tanzania	2013	Tanga
PE0180-C	Tanzania	2013	Tanga
PE0181-C	Tanzania	2013	Tanga
PE0182-C	Tanzania	2013	Tanga
PE0184-C	Tanzania	2013	Tanga
PE0185-C	Tanzania	2013	Tanga
PE0186-C	Tanzania	2013	Tanga
PE0187-C	Tanzania	2013	Tanga
PE0189-C	Tanzania	2013	Tanga
PE0190-C	Tanzania	2013	Tanga
PE0191-C	Tanzania	2013	Tanga
PE0195-C	Tanzania	2013	Tanga
PE0197-C	Tanzania	2013	Tanga
PE0198-C	Tanzania	2013	Tanga
PE0199-C	Tanzania	2013	Tanga
PE0200-C	Tanzania	2013	Tanga
PE0201-C	Tanzania	2013	Tanga
PE0202-C	Tanzania	2013	Tanga
PE0203-C	Tanzania	2013	Tanga
PE0205-C	Tanzania	2013	Tanga
PE0206-C	Tanzania	2013	Tanga
PE0207-C	Tanzania	2013	Tanga
PE0208-C	Tanzania	2013	Tanga
PE0210-C	Tanzania	2013	Tanga
PE0212-C	Tanzania	2013	Tanga
PE0213-C	Tanzania	2013	Tanga
PE0215-C	Tanzania	2013	Tanga
PE0216-C	Tanzania	2013	Tanga
PE0218-C	Tanzania	2013	Tanga
PE0219-C	Tanzania	2013	Tanga
PE0221-C	Tanzania	2013	Tanga
PE0223-C	Tanzania	2013	Tanga
PE0224-C	Tanzania	2013	Tanga
PE0225-C	Tanzania	2013	Tanga
PE0226-C	Tanzania	2013	Tanga
PE0227-C	Tanzania	2013	Tanga
PE0228-C	Tanzania	2013	Tanga
PE0229-C	Tanzania	2013	Tanga
PE0230-C	Tanzania	2013	Tanga
PE0231-C	Tanzania	2013	Tanga
PE0232-C	Tanzania	2013	Tanga
PE0234-C	Tanzania	2013	Tanga
PE0237-C	Tanzania	2013	Tanga
PE0242-C	Tanzania	2013	Tanga
PE0244-C	Tanzania	2013	Tanga
PE0245-C	Tanzania	2013	Tanga
PE0247-C	Tanzania	2013	Tanga
PE0251-C	Tanzania	2013	Tanga
PE0252-C	Tanzania	2013	Tanga
PE0253-C	Tanzania	2013	Tanga
PE0254-C	Tanzania	2013	Tanga
PE0255-C	Tanzania	2013	Tanga
PE0256-C	Tanzania	2013	Tanga
PE0258-C	Tanzania	2013	Tanga
PE0259-C	Tanzania	2013	Tanga
PE0261-C	Tanzania	2013	Tanga
PE0262-C	Tanzania	2013	Tanga
PE0264-C	Tanzania	2013	Tanga
PE0265-C	Tanzania	2013	Tanga
PE0266-C	Tanzania	2013	Tanga
PE0267-C	Tanzania	2013	Tanga
PE0268-C	Tanzania	2013	Tanga
PE0269-C	Tanzania	2013	Tanga
PE0270-C	Tanzania	2013	Tanga
PE0271-C	Tanzania	2013	Tanga
PE0272-C	Tanzania	2013	Tanga
PE0273-C	Tanzania	2013	Tanga
PE0274-C	Tanzania	2013	Tanga
PE0275-C	Tanzania	2013	Tanga
PE0276-C	Tanzania	2013	Tanga
PE0278-C	Tanzania	2013	Tanga
PE0279-C	Tanzania	2013	Tanga
PE0281-C	Tanzania	2013	Tanga
PE0282-C	Tanzania	2013	Tanga
PE0283-C	Tanzania	2013	Tanga
PE0284-C	Tanzania	2013	Tanga
PE0285-C	Tanzania	2013	Tanga
PE0286-C	Tanzania	2013	Tanga
PE0288-C	Tanzania	2013	Tanga
PE0290-C	Tanzania	2013	Tanga
PE0291-C	Tanzania	2013	Tanga
PE0292-C	Tanzania	2013	Tanga
PE0294-C	Tanzania	2013	Tanga
PE0296-C	Tanzania	2013	Tanga
PE0297-C	Tanzania	2013	Tanga
PE0298-C	Tanzania	2013	Tanga
PE0299-C	Tanzania	2013	Tanga
PE0300-C	Tanzania	2013	Tanga
PE0301-C	Tanzania	2013	Tanga
PE0302-C	Tanzania	2013	Tanga
PE0303-C	Tanzania	2013	Tanga
PE0305-C	Tanzania	2013	Tanga
PE0307-C	Tanzania	2013	Tanga
PE0308-C	Tanzania	2013	Tanga
PE0309-C	Tanzania	2013	Tanga
PE0310-C	Tanzania	2013	Tanga
PE0311-C	Tanzania	2013	Tanga
PE0312-C	Tanzania	2013	Tanga
PE0314-C	Tanzania	2013	Tanga
PE0315-C	Tanzania	2013	Tanga
